Unnamed: 0,u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,u13,u14,u15,u16,u17,u18,u19,u20,u21,u22,u23,u24,u25,u26,u27,u28,u29,u30,u31,u32,u33,u34,u35,u36,u37,u38,u39,u40,u41,u42,u43,u44,u45,u46,u47,u48,u49,u50,u51,u52,u53,u54,u55,u56,u57,u58,u59,u60,u61,u62,u63,u64,u65,u66,u67,u68,u69,u70,u71,u72,u73,u74,u75,u76,u77,u78,u79,u80,u81,u82,u83,u84,u85,u86,u87,u88,u89,u90,u91,u92,u93,u94,u95,u96,u97,u98,u99,u100
s1039,0,0,0,1,0,0,0,0,0,0,0,17,0,0,0,2,0,0,0,0,0,0,0,8,2,0,0,0,20,0,8,0,0,16,2,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0
s1040,1,1,5,0,0,0,0,0,0,0,1,0,0,0,0,8,0,51,0,0,0,0,6,8,0,0,0,0,20,0,0,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,2,0,0,32,0,1,0,59,1,0,1,0,0,0,0
s1041,0,0,0,1,7,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,66,0,0,18,0,0,0,0,4,0,27,2,4,0,0,2,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,16,16,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,1,0,0,0,0,0,8,0,14,0,0,0
s1042,0,9,0,3,0,0,1,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,8,15,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,8,0,4,0,5,0,0,0,0,0,0,1,0,0,0,0,0,157,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,10,0,0,3,0,0,9,1,0,0,0,0
s1043,0,0,0,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,20,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,16,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,1,0,0,0,0,0,0,0,0
s1044,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,16,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1,3,0,0,19,0,0,0,0,0,0,0,9,0,0,0
s1045,0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,19,4,0,2,18,0,0,0,12,0,30,2,0,1,0,1,2,0,5,1,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,6,16,0,1,1,0,0,39,1,0,0,4,0,0,0,4,1,0,29,0,0,0,10,0,0,0,7,0,0,3
s1046,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11,0,0,2,0,0,0,2,8,4,0,1,0,0,0,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0
s1047,0,5,0,4,0,18,0,0,0,0,0,0,0,0,0,7,2,57,1,2,0,0,8,10,70,0,0,0,28,0,14,4,440,3,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,7,5,0,2,0,9,0,0,0,4,0,0,0,7,1,0,0,2,2,0,32,0,4,0,93,3,0,0,0,0,0,0
s1048,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0
s1049,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,13,0,0,14,0,0,14,0,0,0,0,38,0,8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,54,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,18,0,0,0,0,0,0,0
s1050,0,0,19,3,124,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5,0,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,3,0,32,0,0,1,0,0,0,6
s1051,0,0,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,11,0,0,0,0,6,2,0,0,0,0,6,0,6,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,2,0,0,0,0,0,0,0,0,24,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,3,0,5,2,0,1,0,0,0,3
s1052,0,9,0,2,0,11,0,0,2,0,0,21,0,0,21,0,0,0,0,4,1,0,0,6,0,0,0,0,6,0,0,0,10,0,0,6,1,0,0,17,3,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,20,0,1,8,0,0,0,29,0,0,0,21,0,5,0
s1053,0,1,16,0,9,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,72,0,2,0,0,4,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,3,1,7,0,0,0,0,2,0,0,0,14,0,0,0,1,0,0,0,3,9,0,2,1,0,0,0
s1054,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,0,0,2,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,1,1,0,0,0,1,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,3,0,0,1,0,0,0
s1055,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,3,3,0,0,0,4,0,0,42,0,1,6,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
s1056,0,6,0,0,0,0,0,0,0,0,1,0,2,0,0,3,0,0,0,0,0,6,0,0,12,0,0,10,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,16,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,14,1,0,0,0,0,0,0,0,10,0,0,0,0,0,2
s1057,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,0,1,2,0,0,0,1,0,0,2,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,55,0,0,0,0,2,3,0,0,0,0,6,0,0,0,5,0,0,0,0,0,3,0,1,0,0,0,0,2,5,0,0,0
s1058,0,8,4,0,2,23,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,20,0,1,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,13,0,0,0
s1059,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,1,0,0,0,0,0,0,0,8,12,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,6,0,5,0,0,0,0,0
s1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,11,0,0,4,0,0,0,0,2,28,0,0,18,19,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,15,2,0,0,1,0,0,0,0,1,0,0
s1061,0,2,0,1,0,1,0,34,0,0,2,0,0,0,0,6,0,2,13,18,0,0,34,6,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,41,1,0,0,0,0,0,5,1,0,0,10,11,0,0,0,0,0,0,0,6,6,0,0,5,0,0,52,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,0,0,0,0,2,0,0,0,56,0,0,0,0,0,0,0
s1062,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0,0,0,6,2,0,0,0,22,8,14,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,9,0,0,0,1,1,0,0,3,0,0,3,0,4,0,18,0,0,0,0,0,0,0
s1063,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5,2,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,1,0,0,0,1,0,0,14,9,0,4,0,5,0,1,0,1,1,5,0,0,0
s1064,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,12,2,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,6,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,4,0,0,0,0,1
s1065,0,12,7,0,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,1,0,2,0,8,14,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,5
s1066,9,0,3,2,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,16,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,9,0,0,0,0,0,0,2,0,3,0,0,3,0,0,5,0,0,0
s1067,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,1,0,0,0,0,1,0,4,0,0,0,0,10,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0
s1068,0,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,3,0,0,6
s1069,0,0,4,3,116,0,0,0,0,0,0,8,0,0,0,4,0,3,0,0,0,0,0,2,0,36,0,0,0,0,6,0,0,1,0,0,0,0,0,7,0,0,1,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,9,0,0,0,0,0,11,0,0,0,9,0,0,0,0,1,0,0,0,0,0,1,0,1,0,41,0,0,0,0,0,0,4
s1070,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,3,2,0,4,0,0,0,0,8,0,18,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,11,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s1071,0,57,0,1,0,0,0,1,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,20,0,0,5,0,0,3,0,1,0,0,0
s1072,0,25,0,1,0,78,8,0,0,0,1,2,0,0,0,2,2,0,47,6,0,0,8,2,22,0,0,0,0,2,0,32,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,23,0,0,0,0,0,0,0,0,17,4,0,1,0,4,0,1,0,0,0,0,0,0,0,7,1,0,0,4,0,0,1,0,0,2,0,0,15,0,10,0,43,0
s1073,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,4,68,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,0,1,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,6,0,0,0
s1074,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,0,0,0,12,0,8,0,0,0,0,24,0,18,0,0,24,3,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,10,0,0,10,1,0,0,0
s1075,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,2,26,2,2,0,0,0,0,0,2,0,4,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,76,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
s1076,0,0,0,0,0,0,0,33,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,4,0,0,0,14
s1077,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,2,0,0,0,2,0,0,0,4,0,0,0,6,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,5,0,5,6,0,8,1,0,0,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,11,0,0,0
s1078,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,12,0,1,0,0,0,0,8,16,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,6,0,0,1,0,5,0,1,0,0,0,0,8,0,1,0,0,0,0,2,0,0,31,0,0,0,0,0,6,0,0,0,0,0
s1079,0,0,17,0,3,0,0,0,0,0,1,6,0,0,0,0,0,0,11,0,0,0,0,4,0,62,0,2,0,0,28,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,1,0,0,3,0,3,1,0,0,5,0,0,0,0,0,1,0,7,0,2,1,0,0,0,0,0,16,0,0,0,1,0,0,0,1,3,0,2,0,0,0,0
s1080,0,0,0,0,0,0,8,0,0,0,0,13,0,0,0,1,1,0,0,0,18,0,0,0,2,0,0,2,4,6,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8,1,0,0,0,0,20,6,0,0,8,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
s1081,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,9,9,6,0,0,1,0,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,9,0,0,1,0,0,0,0,0,0,1
s1082,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,3,5,0,0,2,72,0,0,0,2,0,14,0,0,0,0,0,0,0,1,4,1,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,11,6,8,0,0,0,3,0,0,0,0,0,0,0,0,2,0,2,0,0,7,0,0,0,20,0,0,1,3,0,0,0
s1083,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,2,0,2,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,2,0,0,17,0,0,0,0,1,0,0
s1084,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,4,0,0,10,0,2,0,0,0,2,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,1,0,0,0,21,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
s1085,0,3,0,0,0,0,4,0,0,0,0,0,1,0,0,2,1,0,1,1,0,0,0,2,12,0,0,0,2,6,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,10,1,1,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,4,0,0,5,0,0,0,0,0,5,0,2,0,1,0,1,5,0,1,9,0,0,0
s1086,0,1,0,1,0,11,0,0,0,0,0,27,0,0,0,1,0,0,14,0,1,0,0,2,0,0,0,0,2,0,2,0,0,1,0,3,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,5,0,4,21,0,0,0
s1087,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,14,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,5,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,35,0,1,1,23,0,0,0
s1088,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2,8,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
s1089,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,9,0,0,2,0,0,0,0,2,2,58,0,0,3,0,0,0,0,11,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,22,0,0,1,0,0,0,0
s1090,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,1,0,0,2,0,3,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3,3,0,0,0
s1091,0,16,0,1,0,23,1,0,0,0,1,0,0,0,0,1,3,10,0,0,9,0,0,2,10,0,0,0,2,12,4,0,0,0,1,0,0,0,3,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,4,4,0,0,40,0,0,0,1,0,0,3,0,0,25,0,0,0,0,1,0,0,0,0,0,0,8,2,0,4,0,1,0,2,0,1,1,2,0,0,0
s1092,0,16,12,2,0,0,7,0,0,0,0,1,0,0,0,4,0,0,21,0,0,0,0,14,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,11,0,0,0,2,0,0,0,0,0,24,0,0,0,15,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
s1093,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,2,0,0,0,9,0,0,0,0,0,0,0,0,0,21,4,0,15,0,0,0,0,0,1,1,1,0,0,1,0,0,1,15,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,10,0,2,0,1,0,11,2,0,1,0,0,0,0
s1094,0,0,0,0,10,0,0,0,0,0,0,4,1,0,0,0,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,19,0,7,0,0,0
s1095,0,1,0,0,0,0,0,0,0,0,0,8,6,0,0,3,0,0,3,1,0,2,0,2,0,0,0,0,42,0,10,0,0,2,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0
s1096,0,2,0,2,0,1,0,0,0,0,0,1,0,0,0,3,1,45,0,0,0,0,24,16,0,0,0,0,26,0,10,0,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,4,14,0,0,2,0,0,0,3,1,0,0,1,3,0,41,0,5,0,31,1,0,1,1,0,0,0
s1097,0,43,4,110,67,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,1,0,28,32,0,40,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,7,3,3,1,0,0,1,1,29,4,2,0,0,52,0,16,0,0,0,0,0,0,2,5,0,26,0,0,0,0,9,0,1,0,0,0,14,0,0,0,0,0
s1098,0,9,2,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,26,0,4,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,22,1,0,0,1,9,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,3,0,0,0,6,0,17,24,10,0,0,0
s1099,0,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,13,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,1,0,0,0
s1100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,20,0,2,0,0,0,0,0,0,10,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,1,2,0,0,1,0,0,0,0,0,0,2,0,1,0,0,3,0,0,4,0,0,0
s1101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,7,45,0,0,0,0,10,0,0,0,0,0,0,0,4,0,2,0,43,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,1,0,0,4,0,0,0,0,0,0,0,1,0,14,0,0,0,0,0,0,0,0,0,0,1,0,7,1,0,0,0,0
s1102,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,2,0,0,4,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,13,0,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,63,0,5,0,0,0
s1103,10,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30,0,3,2,0,0,0,0,0,0,0,0
s1104,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,1,1,0,0,0,1,2,4,0,0,0,0,0,0,2,6,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,1,0,4,2,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,8,0,39,0,0,0
s1105,1,3,0,0,0,0,0,0,0,0,0,15,0,0,0,0,4,0,0,0,0,0,0,4,6,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,12,2,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0
